model,quality,path,name,nrows,ncols,nnz,mean_nnz_per_row,std_nnz_per_row,mean_nnz_per_col,std_nnz_per_col,sparsity
rn50,75.58,dlmc/rn50/magnitude_pruning/0.8/bottleneck_2_block_group4_2_1.smtx,rn50/magnitude_pruning/0.8/bottleneck_2_block_group4_2_1,512,4608,471859.0,921.599609375,90.5259933472,102.39995575,34.7980995178,0.800000084771
rn50,75.58,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_1_1.smtx,rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_1_1,1024,256,52428.0,51.19921875,15.690653801,204.796875,53.4219436646,0.800003051758
rn50,75.58,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_4_1.smtx,rn50/magnitude_pruning/0.8/bottleneck_3_block_group3_4_1,1024,256,52428.0,51.19921875,22.287437439,204.796875,32.1634864807,0.800003051758
rn50,75.58,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group1_2_1.smtx,rn50/magnitude_pruning/0.8/bottleneck_3_block_group1_2_1,256,64,3276.0,12.796875,10.267788887,51.1875,11.4056930542,0.800048828125
rn50,75.58,dlmc/rn50/magnitude_pruning/0.8/bottleneck_1_block_group4_1_1.smtx,rn50/magnitude_pruning/0.8/bottleneck_1_block_group4_1_1,512,2048,209715.0,409.599609375,49.3127975464,102.399902344,15.215180397,0.800000190735
rn50,75.58,dlmc/rn50/magnitude_pruning/0.8/bottleneck_3_block_group4_1_1.smtx,rn50/magnitude_pruning/0.8/bottleneck_3_block_group4_1_1,2048,512,209715.0,102.399902344,25.6586437225,409.599609375,76.9807052612,0.800000190735
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group1,64,64,204.0,3.1875,2.10561013222,3.1875,2.41657686234,0.9501953125
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/final_dense.smtx,rn50/magnitude_pruning/0.95/final_dense,1000,2048,102400.0,102.400001526,21.0906143188,50.0,17.7747135162,0.95
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group4,512,4608,117964.0,230.3984375,29.2518939972,25.5998268127,11.5343132019,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_2_1,256,1024,13107.0,51.19921875,14.0006752014,12.7998046875,13.0233392715,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group3,1024,512,26214.0,25.599609375,14.1001529694,51.19921875,33.1344223022,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_4_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_4_1,256,1024,13107.0,51.19921875,13.142375946,12.7998046875,6.60536289215,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group1_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group1_1_1,256,64,819.0,3.19921875,3.95424985886,12.796875,5.2087059021,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_1_1,128,512,3276.0,25.59375,10.9725780487,6.3984375,5.64591932297,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_1_1,256,1024,13107.0,51.19921875,18.0516662598,12.7998046875,7.97591352463,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_2_1,1024,256,13107.0,12.7998046875,12.4994506836,51.19921875,19.4631900787,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_1_1,256,2304,29491.0,115.19921875,50.7967300415,12.7999134064,5.96091032028,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/initial_conv.smtx,rn50/magnitude_pruning/0.95/initial_conv,64,147,470.0,7.34375,6.81959199905,3.19727897644,3.82551312447,0.950042517007
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group3,1024,256,13107.0,12.7998046875,8.40258789062,51.19921875,23.4034614563,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_3_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_3_1,128,1152,7372.0,57.59375,17.6305122375,6.39930534363,3.58772969246,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_1_1,128,1152,7372.0,57.59375,25.9270114899,6.39930534363,4.53117275238,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_2_1,256,2304,29491.0,115.19921875,45.8503303528,12.7999134064,8.38211631775,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group2,512,128,3276.0,6.3984375,6.97074174881,25.59375,9.9274225235,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group1,256,64,819.0,3.19921875,3.02518057823,12.796875,15.1998968124,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group2_2_1,128,1152,7372.0,57.59375,21.7365036011,6.39930534363,5.11519384384,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_5_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_5_1,256,1024,13107.0,51.19921875,13.6056108475,12.7998046875,7.24676370621,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group4_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group4_2_1,2048,512,52428.0,25.599609375,12.9060926437,102.3984375,32.8905830383,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_2_1,128,512,3276.0,25.59375,10.3843612671,6.3984375,8.03832530975,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_5_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_5_1,256,2304,29491.0,115.19921875,26.1637611389,12.7999134064,6.86440992355,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group1,64,576,1843.0,28.796875,18.2415904999,3.19965267181,3.01789784431,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group4,2048,1024,104857.0,51.1997070312,13.618929863,102.399414062,41.7494125366,0.950000286102
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group_projection_block_group4,2048,512,52428.0,25.599609375,11.6925058365,102.3984375,17.6141738892,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group3,256,2304,29491.0,115.19921875,29.4937000275,12.7999134064,6.03961038589,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group1_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group1_1_1,64,576,1843.0,28.796875,13.7774496078,3.19965267181,2.9427523613,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_2_1,512,128,3276.0,6.3984375,9.034948349,25.59375,10.8602180481,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group1_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group1_1_1,64,256,819.0,12.796875,5.13924741745,3.19921875,3.72745275497,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group3,256,512,6553.0,25.59765625,7.8171377182,12.798828125,8.38109397888,0.950004577637
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_3_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group2_3_1,128,512,3276.0,25.59375,9.4822511673,6.3984375,4.38407945633,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_3_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_3_1,1024,256,13107.0,12.7998046875,11.1027669907,51.19921875,19.1299858093,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_5_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_5_1,1024,256,13107.0,12.7998046875,10.2618999481,51.19921875,17.8372459412,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_3_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group3_3_1,256,1024,13107.0,51.19921875,13.096821785,12.7998046875,9.51253032684,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group4_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group4_2_1,512,2048,52428.0,102.3984375,16.5013427734,25.599609375,14.2107067108,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group_projection_block_group2,128,1152,7372.0,57.59375,17.5184898376,6.39930534363,4.19804000854,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group4_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group4_1_1,512,4608,117964.0,230.3984375,45.4058265686,25.5998268127,8.84467697144,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group1_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group1_2_1,64,256,819.0,12.796875,5.82875347137,3.19921875,3.12052178383,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group2,512,256,6553.0,12.798828125,9.85681533813,25.59765625,16.0652427673,0.950004577637
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group2,128,256,1638.0,12.796875,5.49198198318,6.3984375,6.01864290237,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_3_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_3_1,256,2304,29491.0,115.19921875,34.791053772,12.7999134064,7.88014554977,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.95/bottleneck_projection_block_group_projection_block_group1,256,64,819.0,3.19921875,3.25530815125,12.796875,12.1116933823,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_1_1,512,128,3276.0,6.3984375,5.98251342773,25.59375,10.6905603409,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_3_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group2_3_1,512,128,3276.0,6.3984375,6.47059440613,25.59375,8.60363101959,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group1_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group1_2_1,64,576,1843.0,28.796875,12.0625705719,3.19965267181,2.53107070923,0.950005425347
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_4_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group3_4_1,256,2304,29491.0,115.19921875,27.1813106537,12.7999134064,7.214615345,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group_projection_block_group4,512,1024,26214.0,51.19921875,8.91317367554,25.599609375,12.089099884,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_2_block_group4_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_2_block_group4_2_1,512,4608,117964.0,230.3984375,39.5738716125,25.5998268127,12.7750310898,0.950000339084
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_1_1,1024,256,13107.0,12.7998046875,9.36832809448,51.19921875,25.3833770752,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_4_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group3_4_1,1024,256,13107.0,12.7998046875,9.65720844269,51.19921875,18.6169071198,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group1_2_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group1_2_1,256,64,819.0,3.19921875,4.02668809891,12.796875,4.88677978516,0.950012207031
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_1_block_group4_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_1_block_group4_1_1,512,2048,52428.0,102.3984375,19.4041481018,25.599609375,11.1217002869,0.950000762939
rn50,70.59,dlmc/rn50/magnitude_pruning/0.95/bottleneck_3_block_group4_1_1.smtx,rn50/magnitude_pruning/0.95/bottleneck_3_block_group4_1_1,2048,512,52428.0,25.599609375,16.4877700806,102.3984375,25.2552089691,0.950000762939
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group1,64,64,81.0,1.265625,0.905576229095,1.265625,1.31389439106,0.980224609375
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/final_dense.smtx,rn50/magnitude_pruning/0.98/final_dense,1000,2048,40959.0,40.9589996338,8.57888889313,19.9995117188,9.35886669159,0.980000488281
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group4,512,4608,47185.0,92.158203125,13.015329361,10.2398004532,6.11077642441,0.980000389947
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_2_1,256,1024,5242.0,20.4765625,5.93383407593,5.119140625,5.56526136398,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group3,1024,512,10485.0,10.2392578125,6.64607429504,20.478515625,17.6997394562,0.980001449585
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_4_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_4_1,256,1024,5242.0,20.4765625,5.34506893158,5.119140625,4.30768108368,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group1_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group1_1_1,256,64,327.0,1.27734375,1.38534259796,5.109375,3.38247871399,0.980041503906
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_1_1,128,512,1310.0,10.234375,4.1842045784,2.55859375,4.10083866119,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_1_1,256,1024,5242.0,20.4765625,7.27577781677,5.119140625,4.12706613541,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_2_1,1024,256,5242.0,5.119140625,4.40297603607,20.4765625,13.0644216537,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_1_1,256,2304,11796.0,46.078125,19.6150875092,5.11979150772,3.8682141304,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/initial_conv.smtx,rn50/magnitude_pruning/0.98/initial_conv,64,147,188.0,2.9375,2.95209145546,1.27891159058,2.61024236679,0.980017006803
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group3,1024,256,5242.0,5.119140625,3.46994113922,20.4765625,11.9425468445,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_3_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_3_1,128,1152,2949.0,23.0390625,7.86745882034,2.55989575386,1.84368932247,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_1_1,128,1152,2949.0,23.0390625,12.3569316864,2.55989575386,2.77730560303,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_2_1,256,2304,11796.0,46.078125,21.7950706482,5.11979150772,3.90228629112,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group2,512,128,1310.0,2.55859375,3.49950933456,10.234375,6.98266220093,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group1,256,64,327.0,1.27734375,1.50430190563,5.109375,5.05629920959,0.980041503906
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group2_2_1,128,1152,2949.0,23.0390625,9.60663986206,2.55989575386,2.38809752464,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_5_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_5_1,256,1024,5242.0,20.4765625,5.49639797211,5.119140625,4.28540658951,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group4_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group4_2_1,2048,512,20971.0,10.2397460938,6.79963254929,40.958984375,20.3973312378,0.980000495911
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_2_1,128,512,1310.0,10.234375,3.80682849884,2.55859375,2.8111948967,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_5_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_5_1,256,2304,11796.0,46.078125,9.72883033752,5.11979150772,4.06014537811,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group1,64,576,737.0,11.515625,8.63856220245,1.27951383591,1.97817873955,0.980007595486
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group4,2048,1024,41943.0,20.4799804688,6.11619234085,40.9599609375,21.9477672577,0.980000019073
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group_projection_block_group4,2048,512,20971.0,10.2397460938,5.50271940231,40.958984375,9.63900566101,0.980000495911
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group3,256,2304,11796.0,46.078125,11.1015272141,5.11979150772,3.31380605698,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group1_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group1_1_1,64,576,737.0,11.515625,6.44445562363,1.27951383591,1.64780914783,0.980007595486
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_2_1,512,128,1310.0,2.55859375,2.75008606911,10.234375,6.20544672012,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group1_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group1_1_1,64,256,327.0,5.109375,2.55634737015,1.27734375,1.5017029047,0.980041503906
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group3.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group3,256,512,2621.0,10.23828125,3.5368950367,5.119140625,4.32419872284,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_3_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group2_3_1,128,512,1310.0,10.234375,4.01264476776,2.55859375,2.54500198364,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_3_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_3_1,1024,256,5242.0,5.119140625,5.08439159393,20.4765625,10.6865596771,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_5_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group3_5_1,1024,256,5242.0,5.119140625,4.29269218445,20.4765625,9.74355888367,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_3_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group3_3_1,256,1024,5242.0,20.4765625,5.72544336319,5.119140625,5.46914863586,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group4_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group4_2_1,512,2048,20971.0,40.958984375,9.48746490479,10.2397460938,9.83385658264,0.980000495911
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group_projection_block_group2,128,1152,2949.0,23.0390625,9.59443283081,2.55989575386,2.17463827133,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group4_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group4_1_1,512,4608,47185.0,92.158203125,21.3897151947,10.2398004532,6.49174880981,0.980000389947
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group1_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group1_2_1,64,256,327.0,5.109375,2.47561359406,1.27734375,1.86173284054,0.980041503906
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group2,512,256,2621.0,5.119140625,4.47644233704,10.23828125,8.29261302948,0.980003356934
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group2.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group2,128,256,655.0,5.1171875,2.20659899712,2.55859375,3.10689806938,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_3_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_3_1,256,2304,11796.0,46.078125,14.4395885468,5.11979150772,4.3262629509,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group1.smtx,rn50/magnitude_pruning/0.98/bottleneck_projection_block_group_projection_block_group1,256,64,327.0,1.27734375,1.57285141945,5.109375,5.68747854233,0.980041503906
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_1_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_1_1,512,128,1310.0,2.55859375,4.02342796326,10.234375,4.7491517067,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_3_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_3_block_group2_3_1,512,128,1310.0,2.55859375,2.79586815834,10.234375,5.39456367493,0.980010986328
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group1_2_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group1_2_1,64,576,737.0,11.515625,4.46861362457,1.27951383591,1.48604524136,0.980007595486
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_4_1.smtx,rn50/magnitude_pruning/0.98/bottleneck_2_block_group3_4_1,256,2304,11796.0,46.078125,11.3602991104,5.11979150772,4.16556930542,0.980000813802
rn50,57.9,dlmc/rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group4.smtx,rn50/magnitude_pruning/0.98/bottleneck_1_block_group_projection_block_group4,512,1024,10485.0,20.478515625,3.97545266151,10.2392578125,6.02228784561,0.980001449585
